epoch,startTimestamp,lockTimestamp,closeTimestamp,lockPrice,closePrice,lockOracleId,closeOracleId,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
203,1705671262,1705673062,1705674890,249371937209,0,36893488147419343338,0,0,0,0,0,0,False
204,1705673090,1705674890,1705676690,0,0,0,0,0,0,0,0,0,False
205,1705674978,1705676778,1705678588,246415062991,246400568003,36893488147419343363,36893488147419343374,0,0,0,0,0,True
206,1705676788,1705678588,1705680398,246400568003,246439000000,36893488147419343374,36893488147419343387,0,0,0,0,0,True
207,1705678598,1705680398,1705682210,246439000000,0,36893488147419343387,0,10000000000000000000,10000000000000000000,0,0,0,False
208,1705680410,1705682210,1705684010,0,0,0,0,0,0,0,0,0,False
209,1705682274,1705684074,1705685886,242282000000,245293950386,36893488147419343411,36893488147419343423,0,0,0,0,0,True
210,1705684086,1705685886,1705687696,245293950386,246214498156,36893488147419343423,36893488147419343435,0,0,0,0,0,True
211,1705685896,1705687696,1705689513,246214498156,248229227928,36893488147419343435,36893488147419343447,0,0,0,0,0,True
212,1705687713,1705689513,1705691328,248229227928,248551000000,36893488147419343447,36893488147419343459,0,0,0,0,0,True
213,1705689528,1705691328,1705693144,248551000000,249272000000,36893488147419343459,36893488147419343472,0,0,0,0,0,True
214,1705691344,1705693144,1705694960,249272000000,249369690156,36893488147419343472,36893488147419343484,0,0,0,0,0,True
215,1705693160,1705694960,1705696776,249369690156,248952791716,36893488147419343484,36893488147419343496,0,0,0,0,0,True
216,1705694976,1705696776,1705698590,248952791716,248106410000,36893488147419343496,36893488147419343508,0,0,0,0,0,True
217,1705696790,1705698590,1705700402,248106410000,248666668471,36893488147419343508,36893488147419343520,0,0,0,0,0,True
218,1705698602,1705700402,1705702218,248666668471,248444602867,36893488147419343520,36893488147419343532,0,0,0,0,0,True
219,1705700418,1705702218,1705704036,248444602867,248542971181,36893488147419343532,36893488147419343544,0,0,0,0,0,True
220,1705702236,1705704036,1705705846,248542971181,249037000000,36893488147419343544,36893488147419343556,0,0,0,0,0,True
221,1705704046,1705705846,1705707658,249037000000,0,36893488147419343556,0,0,0,0,0,0,False
222,1705705858,1705707658,1705709458,0,0,0,0,0,0,0,0,0,False
223,1705707796,1705709596,1705711408,248433154922,248013450966,36893488147419343581,36893488147419343593,0,0,0,0,0,True
224,1705709608,1705711408,1705713220,248013450966,248203273877,36893488147419343593,36893488147419343605,0,0,0,0,0,True
225,1705711420,1705713220,1705715030,248203273877,248368543703,36893488147419343605,36893488147419343617,0,0,0,0,0,True
226,1705713230,1705715030,1705716842,248368543703,248060568374,36893488147419343617,36893488147419343629,0,0,0,0,0,True
227,1705715042,1705716842,1705718654,248060568374,248274460000,36893488147419343629,36893488147419343641,0,0,0,0,0,True
228,1705716854,1705718654,1705720470,248274460000,248359000000,36893488147419343641,36893488147419343653,0,0,0,0,0,True
229,1705718670,1705720470,1705722280,248359000000,247695406130,36893488147419343653,36893488147419343665,0,0,0,0,0,True
230,1705720480,1705722280,1705724092,247695406130,248003740000,36893488147419343665,36893488147419343677,0,0,0,0,0,True
231,1705722292,1705724092,1705725906,248003740000,248044617521,36893488147419343677,36893488147419343690,0,0,0,0,0,True
232,1705724106,1705725906,1705727720,248044617521,247716371492,36893488147419343690,36893488147419343702,0,0,0,0,0,True
233,1705725920,1705727720,1705729538,247716371492,247519374618,36893488147419343702,36893488147419343713,0,0,0,0,0,True
234,1705727738,1705729538,1705731360,247519374618,247717362000,36893488147419343713,36893488147419343726,0,0,0,0,0,True
235,1705729560,1705731360,1705733180,247717362000,248119747503,36893488147419343726,36893488147419343738,0,0,0,0,0,True
236,1705731380,1705733180,1705734994,248119747503,248231268998,36893488147419343738,36893488147419343750,0,0,0,0,0,True
237,1705733194,1705734994,1705736810,248231268998,248174054947,36893488147419343750,36893488147419343762,0,0,0,0,0,True
238,1705735010,1705736810,1705738624,248174054947,247578040000,36893488147419343762,36893488147419343774,0,0,0,0,0,True
